-25, 1
-25, 1
-23, 1
-22, 1
-20, 1
-20, 1
-19, 1
-20, 1
-17, 1
-19, 1
-17, 1
-18, 1
-19, 1
-19, 1
-17, 1
-19, 1
-18, 1
-19, 1
-17, 1
-18, 1
-18, 1
-17, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-19, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-20, 1
-21, 1
-20, 1
-20, 1
-22, 1
-23, 1
-22, 1
-23, 1
-24, 1
-25, 1
-25, 1
-25, 1
-25, 1
-26, 1
-26, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-26, 1
-25, 1
-26, 1
-27, 1
-27, 1
-27, 1
-27, 1
-27, 1
-28, 1
-27, 1
-26, 1
-28, 1
-29, 1
-27, 1
-27, 1
-28, 1
-28, 1
-29, 1
-29, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-29, 1
-29, 1
-29, 1
-29, 1
-27, 1
-28, 1
-28, 1
-28, 1
-28, 1
-27, 1
-27, 1
-27, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-27, 1
-27, 1
-27, 1
-28, 1
-27, 1
-27, 1
-26, 1
-26, 1
-26, 1
-26, 1
-26, 1
-27, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-27, 1
-28, 1
-27, 1
-27, 1
-27, 1
-28, 1
-27, 1
-28, 1
-28, 1
-27, 1
-27, 1
-27, 1
-27, 1
-27, 1
-27, 1
-27, 1
-28, 1
-27, 1
-27, 1
-27, 1
-27, 1
-26, 1
-27, 1
-27, 1
-26, 1
-26, 1
-26, 1
-27, 1
-26, 1
-24, 1
-24, 1
-24, 1
-23, 1
-22, 1
-21, 1
-21, 1
-20, 1
-22, 1
-21, 1
-20, 1
-21, 1
-19, 1
-19, 1
-20, 1
-20, 1
-20, 1
-20, 1
-20, 1
-19, 1
-19, 1
-18, 1
-19, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-18, 1
-19, 1
-18, 1
-18, 1
-18, 1
-18, 1
-19, 1
-19, 1
-19, 1
-19, 1
-19, 1
-20, 1
-20, 1
-21, 1
-22, 1
-23, 1
-23, 1
-22, 1
-25, 1
-25, 1
-25, 1
-25, 1
-24, 1
-25, 1
-25, 1
-25, 1
-25, 1
-24, 1
-26, 1
-26, 1
-28, 1
-29, 1
-29, 1
-28, 1
-28, 1
-29, 1
-30, 1
-29, 1
-29, 1
-29, 1
-30, 1
-29, 1
-29, 1
-30, 1
-31, 1
-31, 1
-30, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-32, 1
-33, 1
-5, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-27, 1
-27, 1
-27, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-27, 1
-27, 1
-27, 1
-28, 1
-5, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-5, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-3, 0
-3, 0
-3, 0
-4, 0
-3, 0
-4, 0
-33, 1
-33, 1
-33, 1
-33, 1
-33, 1
-33, 1
-32, 1
-32, 1
-34, 1
-33, 1
-33, 1
-33, 1
-33, 1
-33, 1
-33, 1
-33, 1
-31, 1
-31, 1
-27, 1
-26, 1
-26, 1
-26, 1
-25, 1
-25, 1
-24, 1
-23, 1
-22, 1
-22, 1
-22, 1
-22, 1
-22, 1
-22, 1
-22, 1
-22, 1
-20, 1
-20, 1
-20, 1
-20, 1
-20, 1
-20, 1
-21, 1
-20, 1
-20, 1
-20, 1
-19, 1
-19, 1
-20, 1
-19, 1
-19, 1
-19, 1
-20, 1
-20, 1
-20, 1
-20, 1
-20, 1
-19, 1
-20, 1
-20, 1
-20, 1
-20, 1
-21, 1
-20, 1
-21, 1
-21, 1
-21, 1
-21, 1
-21, 1
-21, 1
-20, 1
-20, 1
-22, 1
-22, 1
-25, 1
-25, 1
-26, 1
-26, 1
-27, 1
-27, 1
-27, 1
-26, 1
-27, 1
-27, 1
-27, 1
-27, 1
-28, 1
-28, 1
-26, 1
-27, 1
-26, 1
-26, 1
-25, 1
-26, 1
-26, 1
-25, 1
-26, 1
-26, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-24, 1
-24, 1
-24, 1
-25, 1
-24, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-24, 1
-24, 1
-24, 1
-24, 1
-25, 1
-25, 1
-25, 1
-24, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-24, 1
-25, 1
-25, 1
-24, 1
-25, 1
-25, 1
-25, 1
-23, 1
-25, 1
-24, 1
-24, 1
-24, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-25, 1
-24, 1
-24, 1
-24, 1
-25, 1
-24, 1
-24, 1
-23, 1
-25, 1
-25, 1
-25, 1
-24, 1
-24, 1
-24, 1
-24, 1
-23, 1
-23, 1
-24, 1
-23, 1
-24, 1
-24, 1
-21, 1
-23, 1
-24, 1
-26, 1
-23, 1
-22, 1
-24, 1
-24, 1
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-5, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-4, 0
-27, 1
-27, 1
-27, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-28, 1
-27, 1
-27, 1
-27, 1
-28, 1
-5, 0
-4, 0
-4, 0
